,Latitude,Longitude
4765,-29.7775,29.470833
4766,-29.987778,29.851667
4767,-29.744167,29.905833
4768,-26.45,28.085833
4769,-27.01011111,26.69808333
4770,-25.73411,27.21422
4771,-30.733889,29.828333
4772,-27.00222,28.76528
4773,-26.648056,27.089444
4774,-26.970278,27.211111
4775,-26.880278,26.965
4776,-27.802778,28.768333
4779,-28.338333,31.373611
4781,-25.81048333,27.90955222
4782,-30.830556,26.921389
4783,-30.398056,30.601944
4784,-30.160091,27.40124
4785,-30.336111,27.359444
4786,-28.883333,27.89
4787,-28.768056,20.720556
4788,-31.104278,29.399722
4789,-31.396,29.2651
4790,-31.554722,29.245556
4791,-28.44555556,32.325
4792,-30.13573889,30.67422222
4793,-28.69485,28.23487
4794,-28.883333,27.89
4796,-30.570833,29.150556
4797,-29.744167,29.905833
4798,-30.568333,29.422778
4799,-31.031389,28.883333
4800,-30.77586667,29.03221667
4801,-29.803611,30.516111
4802,-26.73806,27.59194
4803,-26.45,28.085833
4804,-27.3,28.586944
4806,-33.38056,19.30167
4807,-32.502778,19.535833
4808,-27.01011111,26.69808333
4809,-31.860278,18.6875
4810,-24.679167,30.8025
4811,-33.980556,21.653333
4816,-26.861111,28.884722
4818,-27.398611,26.614722
4819,-27.671111,27.236944
4820,-32.595833,19.009444
4822,-25.20639,27.558
4823,-27.00222,28.76528
4824,-27.02314,28.59389
4825,-26.970278,27.211111
4826,-26.880278,26.965
4827,-27.273889,28.49
4828,-27.4275,28.525833
4829,-33.13083,18.86278
4830,-33.7075,18.97444444
4833,-27.602222,29.942778
4834,-27.3,28.586944
4835,-27.902778,24.615556
4836,-28.69485,28.23487
4837,-33.31388889,19.07472222
4838,-27.573056,24.746389
4839,-27.573056,24.746389
4840,-28.760833,17.730278
4842,-25.99136,27.84208
4843,-26.861111,28.884722
4844,-30.86013889,29.07125
4845,-27.01011111,26.69808333
4846,-25.73411,27.21422
4847,-22.769722,30.886944
4848,-27.00222,28.76528
4849,-26.648056,27.089444
4850,-26.970278,27.211111
4851,-26.880278,26.965
4853,-33.08883333,19.21878333
4856,-25.81048333,27.90955222
4857,-22.43772222,31.07805556
4858,-28.75,30.442778
4861,-28.1175,26.719444
4862,-29.160278,26.573333
4863,-29.033333,23.983333
4865,-34.005833,22.351111
4866,-23.658056,31.05
4867,-29.744167,29.905833
4868,-27.273889,28.49
4869,-27.4275,28.525833
4870,-27.3,28.586944
4871,-27.398611,26.614722
4872,-27.671111,27.236944
4873,-34.031944,22.053333
4874,-34.039722,22.133333
4875,-24.925278,29.324444
4876,-29.380556,30.2775
4877,-26.73806,27.59194
4878,-26.45,28.085833
4879,-33.870833,20.003333
4880,-33.818056,19.694722
4881,-27.01011111,26.69808333
4882,-34.065833,20.404167
4883,-25.20639,27.558
4885,-28.747778,31.745833
4887,-26.861111,28.884722
4888,-27.00222,28.76528
4889,-26.648056,27.089444
4890,-26.970278,27.211111
4891,-26.880278,26.965
4892,-27.3,28.586944
4894,-27.671111,27.236944
4895,-31.396,29.2651
4896,-31.554722,29.245556
4897,-34.075556,20.145556
4900,-28.801278,31.955389
4901,-27.937778,31.209444
4902,-28.404444,30.013056
4903,-27.273889,28.49
4904,-28.883333,27.89
4905,-30.568333,29.422778
4906,-31.104278,29.399722
4907,-34.250556,20.9925
4908,-34.329722,18.990278
4909,-25.57877778,29.12747222
4911,-28.116667,26.725278
4912,-28.69485,28.23487
4913,-30.86013889,29.07125
4914,-30.570833,29.150556
4915,-30.77586667,29.03221667
4916,-34.405833,19.600556
4917,-33.897778,20.012778
4918,-27.902778,24.615556
4919,-31.031389,28.883333
4920,-28.058889,30.373611
4921,-25.99136,27.84208
4922,-29.7775,29.470833
4923,-29.744167,29.905833
4924,-26.45,28.085833
4926,-33.38056,19.30167
4927,-32.502778,19.535833
4928,-28.338333,31.373611
4930,-28.1175,26.719444
4931,-28.1175,26.719444
4932,-28.1175,26.719444
4933,-28.1175,26.719444
4934,-28.1175,26.719444
4935,-28.1175,26.719444
4936,-27.01011111,26.69808333
4937,-31.860278,18.6875
4938,-25.73411,27.21422
4939,-30.733889,29.828333
4940,-29.987778,29.851667
4941,-27.00222,28.76528
4942,-28.1175,26.719444
4943,-26.970278,27.211111
4944,-26.880278,26.965
4946,-29.160278,26.573333
4947,-29.028629,24.638389
4948,-28.69485,28.23487
4949,-28.1175,26.719444
4951,-32.595833,19.009444
4952,-28.1175,26.719444
4955,-25.81048333,27.90955222
4957,-30.398056,30.601944
4958,-26.861111,28.884722
4959,-29.033333,23.983333
4960,-28.69485,28.23487
4962,-28.883333,27.89
4963,-33.7075,18.97444444
4965,-24.282222,28.090278
4966,-30.13573889,30.67422222
4967,-28.1175,26.719444
4968,-33.31388889,19.07472222
4969,-33.13083,18.86278
4970,-29.744167,29.905833
4971,-29.803611,30.516111
4972,-26.73806,27.59194
4973,-28.735556,29.820556
4974,-26.45,28.085833
4977,-27.273889,28.49
4978,-27.4275,28.525833
4979,-27.3,28.586944
4980,-27.398611,26.614722
4981,-30.160091,27.40124
4982,-30.336111,27.359444
4983,-33.08883333,19.21878333
4984,-27.4,26.624722
4986,-27.01011111,26.69808333
4988,-28.1175,26.719444
4989,-28.1175,26.719444
4990,-25.20639,27.558
4991,-27.363611,31.783333
4992,-26.648056,27.089444
4993,-26.970278,27.211111
4994,-26.880278,26.965
4996,-31.000833,26.353056
4997,-30.679722,26.7125
4998,-28.1175,26.719444
4999,-34.039722,22.133333
5000,-28.760833,17.730278
5001,-26.905,32.324722
5002,-28.116667,26.725278
5003,-34.250556,20.9925
5005,-23.658056,31.05
5006,-23.281,30.54305556
5007,-27.02314,28.59389
5008,-25.99136,27.84208
5009,-27.935,26.126667
5011,-28.1175,26.719444
5012,-28.116667,26.725278
5013,-25.73411,27.21422
5015,-27.01011111,26.69808333
5016,-25.81048333,27.90955222
5017,-28.116667,26.725278
5018,-24.183889,30.823889
5020,-28.116667,26.725278
5021,-28.116667,26.725278
5022,-28.116667,26.725278
5023,-28.116667,26.725278
5024,-28.116667,26.725278
5025,-28.116667,26.725278
5026,-28.116667,26.725278
5027,-28.116667,26.725278
5028,-26.03611,30.99778
5030,-28.75,30.442778
5031,-28.116667,26.725278
5032,-28.116667,26.725278
5033,-28.116667,26.725278
5034,-28.116667,26.725278
5035,-28.116667,26.725278
5036,-28.116667,26.725278
5037,-28.116667,26.725278
5038,-28.116667,26.725278
5039,-28.116667,26.725278
5040,-28.116667,26.725278
5041,-28.116667,26.725278
5042,-28.404444,30.013056
5043,-28.116667,26.725278
5044,-28.116667,26.725278
5045,-28.116667,26.725278
5046,-28.116667,26.725278
5047,-28.116667,26.725278
5048,-28.116667,26.725278
5050,-26.648056,27.089444
5051,-28.116667,26.725278
5052,-26.970278,27.211111
5053,-26.880278,26.965
5056,-28.116667,26.725278
5057,-28.116667,26.725278
5059,-28.116667,26.725278
5060,-28.116667,26.725278
5061,-28.1175,26.719444
5062,-27.671111,27.236944
5063,-28.768056,20.720556
5064,-27.356667,27.286389
5065,-24.679167,30.8025
5066,-27.937778,31.209444
5067,-29.744167,29.905833
5069,-27.398611,26.614722
5070,-34.031944,22.053333
5071,-28.735556,29.820556
5072,-27.935,26.126667
5074,-28.1175,26.719444
5075,-28.116667,26.725278
5076,-28.116667,26.725278
5077,-29.160278,26.573333
5079,-29.028629,24.638389
5080,-29.033333,23.983333
5082,-27.01011111,26.69808333
5083,-22.225556,29.990556
5085,-28.116667,26.725278
5086,-25.20639,27.558
5088,-28.116667,26.725278
5090,-28.116667,26.725278
5091,-27.602222,29.942778
5092,-29.380556,30.2775
5093,-28.116667,26.725278
5094,-28.116667,26.725278
5095,-28.116667,26.725278
5096,-26.648056,27.089444
5097,-28.116667,26.725278
5098,-26.970278,27.211111
5099,-28.116667,26.725278
5100,-26.880278,26.965
5101,-27.671111,27.236944
5102,-28.116667,26.725278
5104,-28.116667,26.725278
5105,-28.116667,26.725278
5106,-28.116667,26.725278
5107,-22.43772222,31.07805556
5108,-28.116667,26.725278
5109,-25.99136,27.84208
5110,-26.970278,27.211111
5111,-26.880278,26.965
5113,-27.01011111,26.69808333
5114,-25.81048333,27.90955222
5115,-28.116667,26.725278
5116,-25.73411,27.21422
5117,-26.648056,27.089444
5119,-28.116667,26.725278
5120,-28.116667,26.725278
5121,-28.116667,26.725278
5122,-28.116667,26.725278
5123,-28.116667,26.725278
5124,-28.116667,26.725278
5125,-28.116667,26.725278
5126,-28.116667,26.725278
5127,-28.116667,26.725278
5128,-28.116667,26.725278
5129,-28.116667,26.725278
5132,-28.1175,26.719444
5135,-28.747778,31.745833
5136,-25.99136,27.84208
5137,-26.45,28.085833
5138,-27.935,26.126667
5140,-28.1175,26.719444
5141,-28.116667,26.725278
5143,-26.861111,28.884722
5144,-27.273889,28.49
5147,-27.01011111,26.69808333
5148,-25.81048333,27.90955222
5150,-28.801278,31.955389
5151,-28.75,30.442778
5152,-28.404444,30.013056
5153,-29.744167,29.905833
5155,-27.00222,28.76528
5156,-27.02314,28.59389
5157,-26.648056,27.089444
5158,-26.970278,27.211111
5159,-26.880278,26.965
5160,-27.273889,28.49
5161,-27.4275,28.525833
5162,-27.3,28.586944
5165,-28.69485,28.23487
5167,-28.768056,20.720556
5168,-28.058889,30.373611
5169,-27.937778,31.209444
5171,-30.679722,26.7125
5172,-30.160091,27.40124
5173,-30.336111,27.359444
5174,-27.671111,27.236944
5175,-30.534167,24.961944
5176,-29.380556,30.2775
5177,-26.73806,27.59194
5178,-26.45,28.085833
5180,-27.01011111,26.69808333
5183,-25.20639,27.558
5185,-25.73411,27.21422
5187,-26.861111,28.884722
5188,-26.648056,27.089444
5189,-26.970278,27.211111
5190,-26.880278,26.965
5192,-28.1175,26.719444
5194,-31.396,29.2651
5195,-31.554722,29.245556
5196,-34.075556,20.145556
5197,-28.338333,31.373611
5201,-30.568333,29.422778
5202,-30.570833,29.150556
5203,-31.104278,29.399722
5204,-22.769722,30.886944
5205,-28.44555556,32.325
5206,-27.935,26.126667
5208,-30.86013889,29.07125
5209,-30.77586667,29.03221667
5210,-23.838611,31.640833
5211,-27.902778,24.615556
5212,-31.031389,28.883333
5214,-29.033333,23.983333
5215,-28.760833,17.730278
5218,-28.1175,26.719444
5219,-29.028629,24.638389
5220,-29.1825,23.575556
5221,-34.031944,22.053333
5222,-34.039722,22.133333
5223,-25.57877778,29.12747222
5225,-24.282222,28.090278
5226,-25.99136,27.84208
5227,-24.925278,29.324444
5228,-27.363611,31.783333
5229,-27.602222,29.942778
5230,-29.744167,29.905833
5231,-26.45,28.085833
5232,-27.671111,27.236944
5234,-34.405833,19.600556
5235,-27.01011111,26.69808333
5236,-26.905,32.324722
5238,-27.00222,28.76528
5239,-26.648056,27.089444
5240,-26.970278,27.211111
5241,-26.880278,26.965
5244,-27.398611,26.614722
5246,-33.897778,20.012778
5247,-25.81048333,27.90955222
5248,-29.803611,30.516111
5249,-30.733889,29.828333
5250,-26.45,28.085833
5251,-29.160278,26.573333
5252,-33.38056,19.30167
5253,-32.502778,19.535833
5254,-27.01011111,26.69808333
5257,-25.73411,27.21422
5258,-28.735556,29.820556
5259,-27.00222,28.76528
5260,-26.648056,27.089444
5261,-26.970278,27.211111
5262,-26.880278,26.965
5264,-27.398611,26.614722
5266,-32.595833,19.009444
5267,-25.20639,27.558
5268,-28.768056,20.720556
5269,-33.13083,18.86278
5270,-33.7075,18.97444444
5272,-30.13573889,30.67422222
5274,-33.31388889,19.07472222
5275,-29.380556,30.2775
5276,-22.769722,30.886944
5277,-26.73806,27.59194
5278,-26.45,28.085833
5279,-33.08883333,19.21878333
5280,-28.747778,31.745833
5281,-27.398611,26.614722
5283,-27.495556,26.074722
5284,-27.4,26.624722
5285,-28.760833,17.730278
5287,-27.01011111,26.69808333
5288,-25.81048333,27.90955222
5290,-28.801278,31.955389
5291,-28.404444,30.013056
5292,-29.744167,29.905833
5293,-26.970278,27.211111
5294,-26.880278,26.965
5296,-28.116667,26.725278
5298,-29.033333,23.983333
5299,-28.69485,28.23487
5300,-27.937778,31.209444
5301,-30.160091,27.40124
5302,-30.336111,27.359444
5303,-30.830556,26.921389
5304,-27.671111,27.236944
5305,-29.658056,25.973333
5306,-30.679722,26.7125
5308,-26.648056,27.089444
5310,-31.396,29.2651
5311,-31.554722,29.245556
5312,-27.01011111,26.69808333
5314,-25.20639,27.558
5316,-26.970278,27.211111
5317,-26.880278,26.965
5318,-27.802778,28.768333
5320,-27.935,26.126667
5321,-28.116667,26.725278
5323,-29.160278,26.573333
5324,-28.883333,27.89
5325,-30.568333,29.422778
5326,-30.570833,29.150556
5327,-31.104278,29.399722
5328,-28.338333,31.373611
5332,-23.658056,31.05
5333,-23.281,30.54305556
5335,-28.75,30.442778
5337,-26.45,28.085833
5340,-31.031389,28.883333
5341,-30.86013889,29.07125
5342,-30.570833,29.150556
5343,-30.77586667,29.03221667
5345,-28.44555556,32.325
5346,-27.4275,28.525833
5347,-34.031944,22.053333
5348,-34.329722,18.990278
5349,-33.13083,18.86278
5350,-33.897778,20.012778
5351,-24.679167,30.8025
5352,-27.935,26.126667
5353,-34.039722,22.133333
5355,-25.99136,27.84208
5356,-28.735556,29.820556
5357,-26.648056,27.089444
5358,-27.935,26.126667
5359,-28.1175,26.719444
5360,-28.116667,26.725278
5362,-29.033333,23.983333
5363,-33.818056,19.694722
5364,-33.08883333,19.21878333
5365,-27.01011111,26.69808333
5366,-27.602222,29.942778
5367,-26.970278,27.211111
5368,-26.880278,26.965
5370,-29.160278,26.573333
5371,-29.028629,24.638389
5372,-34.075556,20.145556
5373,-32.595833,19.009444
5375,-27.495556,26.074722
5377,-25.81048333,27.90955222
5378,-26.905,32.324722
5379,-29.744167,29.905833
5381,-27.00222,28.76528
5382,-26.73806,27.59194
5383,-26.45,28.085833
5384,-29.033333,23.983333
5385,-28.69485,28.23487
5386,-28.883333,27.89
5387,-33.7075,18.97444444
5388,-25.57877778,29.12747222
5389,-30.830556,26.921389
5390,-28.1175,26.719444
5391,-29.658056,25.973333
5392,-30.679722,26.7125
5393,-30.160091,27.40124
5394,-30.336111,27.359444
5395,-33.31388889,19.07472222
5396,-24.925278,29.324444
5397,-30.534167,24.961944
5398,-29.7775,29.470833
5399,-29.744167,29.905833
5400,-26.45,28.085833
5401,-27.935,26.126667
5402,-28.1175,26.719444
5403,-28.116667,26.725278
5404,-29.160278,26.573333
5405,-27.01011111,26.69808333
5410,-30.733889,29.828333
5411,-29.987778,29.851667
5412,-29.380556,30.2775
5413,-26.861111,28.884722
5414,-26.970278,27.211111
5415,-26.880278,26.965
5419,-28.058889,30.373611
5421,-25.20639,27.558
5422,-25.73411,27.21422
5423,-26.648056,27.089444
5424,-28.116667,26.725278
5425,-27.671111,27.236944
5426,-28.768056,20.720556
5427,-27.356667,27.286389
5428,-30.13573889,30.67422222
5429,-30.398056,30.601944
5430,-27.902778,24.615556
5431,-29.803611,30.516111
5432,-26.73806,27.59194
5433,-26.45,28.085833
5434,-27.935,26.126667
5435,-28.116667,26.725278
5436,-32.502778,19.535833
5437,-27.356667,27.286389
5438,-25.81048333,27.90955222
5439,-26.861111,28.884722
5440,-27.02314,28.59389
5441,-27.398611,26.614722
5442,-27.671111,27.236944
5443,-34.039722,22.133333
5444,-27.495556,26.074722
5445,-27.4,26.624722
5447,-27.01011111,26.69808333
5449,-29.744167,29.905833
5450,-26.880278,26.965
5452,-27.671111,27.236944
5453,-29.033333,23.983333
5455,-33.13083,18.86278
5457,-22.769722,30.886944
5458,-27.937778,31.209444
5459,-26.648056,27.089444
5460,-26.970278,27.211111
5461,-27.398611,26.614722
5463,-29.651389,22.746389
5464,-29.1825,23.575556
5465,-34.031944,22.053333
5466,-33.7075,18.97444444
5468,-28.058889,30.373611
5469,-28.404444,30.013056
5470,-28.116667,26.725278
5471,-29.651389,22.746389
5472,-34.005833,22.351111
5473,-29.380556,30.2775
5474,-26.45,28.085833
5476,-28.1175,26.719444
5477,-31.396,29.2651
5478,-31.554722,29.245556
5479,-27.01011111,26.69808333
5480,-24.183889,30.823889
5481,-26.861111,28.884722
5482,-26.648056,27.089444
5483,-26.970278,27.211111
5484,-26.880278,26.965
5486,-27.902778,24.615556
5488,-30.568333,29.422778
5489,-30.570833,29.150556
5490,-31.104278,29.399722
5493,-28.7115,24.07288889
5495,-27.902778,24.615556
5496,-24.034167,31.123611
5497,-28.44555556,32.325
5498,-28.75,30.442778
5500,-27.02314,28.59389
5501,-27.273889,28.49
5502,-27.4275,28.525833
5503,-27.3,28.586944
5504,-27.902778,24.615556
5505,-27.935,26.126667
5507,-29.651389,22.746389
5508,-31.031389,28.883333
5509,-30.86013889,29.07125
5510,-30.77586667,29.03221667
5511,-27.902778,24.615556
5512,-28.338333,31.373611
5514,-24.679167,30.8025
5515,-25.20639,27.558
5516,-27.573056,24.746389
5517,-31.394444,20.947222
5518,-33.08883333,19.21878333
5519,-33.897778,20.012778
5520,-27.902778,24.615556
5521,-27.573056,24.746389
5523,-27.902778,24.615556
5524,-25.99136,27.84208
5525,-28.735556,29.820556
5526,-26.73806,27.59194
5527,-27.935,26.126667
5528,-28.1175,26.719444
5529,-28.116667,26.725278
5531,-29.033333,23.983333
5532,-23.658056,31.05
5533,-23.281,30.54305556
5535,-26.861111,28.884722
5537,-29.028629,24.638389
5538,-33.38056,19.30167
5539,-33.31388889,19.07472222
5541,-27.495556,26.074722
5544,-27.01011111,26.69808333
5545,-25.81048333,27.90955222
5546,-27.363611,31.783333
5547,-26.648056,27.089444
5548,-26.970278,27.211111
5549,-26.880278,26.965
5551,-27.573056,24.746389
5552,-29.033333,23.983333
5553,-28.376944,24.303056
5554,-28.376944,24.303056
5555,-28.376944,24.303056
5556,-32.595833,19.009444
5557,-28.376944,24.303056
5558,-26.03611,30.99778
5559,-27.602222,29.942778
5560,-29.744167,29.905833
5561,-28.376944,24.303056
5562,-28.376944,24.303056
5563,-29.7775,29.470833
5564,-28.376944,24.303056
5565,-28.376944,24.303056
5566,-28.376944,24.303056
5567,-28.376944,24.303056
5568,-28.376944,24.303056
5569,-29.987778,29.851667
5570,-28.376944,24.303056
5571,-28.376944,24.303056
5572,-28.376944,24.303056
5573,-28.376944,24.303056
5574,-28.376944,24.303056
5575,-28.376944,24.303056
5576,-28.376944,24.303056
5577,-28.376944,24.303056
5578,-28.376944,24.303056
5579,-28.376944,24.303056
5580,-28.376944,24.303056
5581,-28.376944,24.303056
5582,-28.376944,24.303056
5583,-28.376944,24.303056
5584,-28.376944,24.303056
5585,-28.376944,24.303056
5586,-28.376944,24.303056
5587,-28.376944,24.303056
5588,-28.376944,24.303056
5589,-28.376944,24.303056
5590,-29.744167,29.905833
5591,-26.45,28.085833
5592,-27.935,26.126667
5594,-28.376944,24.303056
5595,-28.1175,26.719444
5596,-22.225556,29.990556
5600,-28.376944,24.303056
5601,-30.733889,29.828333
5602,-26.861111,28.884722
5603,-28.116667,26.725278
5604,-29.160278,26.573333
5605,-28.69485,28.23487
5607,-28.883333,27.89
5610,-27.01011111,26.69808333
5611,-22.935,28.004167
5612,-25.20639,27.558
5613,-28.376944,24.303056
5614,-28.376944,24.303056
5615,-28.376944,24.303056
5616,-28.376944,24.303056
5617,-28.376944,24.303056
5618,-28.376944,24.303056
5619,-28.376944,24.303056
5620,-28.376944,24.303056
5621,-28.376944,24.303056
5622,-28.376944,24.303056
5623,-30.398056,30.601944
5624,-26.648056,27.089444
5625,-26.970278,27.211111
5626,-26.880278,26.965
5628,-27.671111,27.236944
5630,-30.160091,27.40124
5631,-30.336111,27.359444
5632,-22.935,28.004167
5633,-30.830556,26.921389
5634,-22.548889,28.898056
5635,-22.91028,29.61111
5636,-30.13573889,30.67422222
5638,-27.398611,26.614722
5639,-27.902778,24.615556
5640,-29.658056,25.973333
5641,-31.000833,26.353056
5642,-30.679722,26.7125
5643,-30.534167,24.961944
5644,-27.356667,27.286389
5645,-22.548889,28.898056
5646,-29.160278,26.573333
5647,-29.803611,30.516111
5648,-25.99136,27.84208
5649,-25.513889,31.224444
5650,-33.818056,19.694722
5651,-32.502778,19.535833
5652,-25.681111,31.783333
5653,-27.935,26.126667
5654,-28.1175,26.719444
5655,-28.116667,26.725278
5656,-27.671111,27.236944
5657,-34.075556,20.145556
5659,-25.81048333,27.90955222
5660,-22.935,28.004167
5662,-24.9675,31.516667
5663,-28.801278,31.955389
5664,-29.744167,29.905833
5665,-27.4275,28.525833
5666,-27.398611,26.614722
5667,-27.671111,27.236944
5668,-29.033333,23.983333
5669,-28.768056,20.720556
5670,-34.031944,22.053333
5671,-34.039722,22.133333
5672,-33.7075,18.97444444
5673,-28.058889,30.373611
5674,-27.495556,26.074722
5675,-27.4,26.624722
5676,-27.01011111,26.69808333
5677,-22.91028,29.61111
5678,-23.658056,31.05
5679,-23.281,30.54305556
5680,-24.99328,30.81444
5681,-27.937778,31.209444
5683,-26.648056,27.089444
5684,-26.970278,27.211111
5685,-26.880278,26.965
5688,-33.13083,18.86278
5689,-28.404444,30.013056
5690,-28.116667,26.725278
5691,-28.735556,29.820556
5692,-26.73806,27.59194
5693,-26.45,28.085833
5695,-27.935,26.126667
5697,-28.1175,26.719444
5698,-28.116667,26.725278
5700,-29.028629,24.638389
5701,-29.033333,23.983333
5702,-31.554722,29.245556
5703,-27.01011111,26.69808333
5704,-34.065833,20.404167
5706,-25.20639,27.558
5708,-22.769722,30.886944
5710,-26.861111,28.884722
5711,-26.648056,27.089444
5712,-26.970278,27.211111
5713,-26.880278,26.965
5715,-30.570833,29.150556
5716,-33.31388889,19.07472222
5717,-28.338333,31.373611
5718,-29.658056,25.973333
5720,-28.308889,31.9025
5721,-25.57877778,29.12747222
5723,-25.73411,27.21422
5724,-28.44555556,32.325
5725,-28.75,30.442778
5727,-27.00222,28.76528
5728,-27.02314,28.59389
5729,-27.273889,28.49
5730,-27.4275,28.525833
5731,-27.3,28.586944
5732,-30.568333,29.422778
5733,-31.031389,28.883333
5734,-30.86013889,29.07125
5735,-30.77586667,29.03221667
5736,-32.595833,19.009444
5737,-28.376944,24.303056
5739,-34.329722,18.990278
5740,-33.897778,20.012778
5741,-27.902778,24.615556
5742,-24.679167,30.8025
5743,-25.99136,27.84208
5744,-26.73806,27.59194
5745,-28.1175,26.719444
5746,-28.116667,26.725278
5747,-33.08883333,19.21878333
5748,-24.183889,30.823889
5750,-26.861111,28.884722
5751,-27.00222,28.76528
5752,-27.4275,28.525833
5754,-27.935,26.126667
5755,-29.160278,26.573333
5756,-29.033333,23.983333
5759,-28.7115,24.07288889
5760,-27.01011111,26.69808333
5761,-25.81048333,27.90955222
5762,-26.905,32.324722
5763,-27.602222,29.942778
5764,-29.744167,29.905833
5765,-26.648056,27.089444
5766,-26.970278,27.211111
5767,-26.880278,26.965
5768,-29.033333,23.983333
5769,-29.1825,23.575556
5770,-28.768056,20.720556
5771,-27.363611,31.783333
5773,-29.028629,24.638389
5774,-29.987778,29.851667
5775,-29.744167,29.905833
5776,-30.733889,29.828333
5777,-29.380556,30.2775
5778,-27.935,26.126667
5780,-28.1175,26.719444
5781,-28.116667,26.725278
5782,-29.160278,26.573333
5784,-27.01011111,26.69808333
5786,-25.20639,27.558
5789,-26.970278,27.211111
5790,-26.880278,26.965
5792,-28.1175,26.719444
5793,-28.116667,26.725278
5794,-27.671111,27.236944
5795,-28.69485,28.23487
5797,-28.883333,27.89
5798,-28.760833,17.730278
5799,-30.13573889,30.67422222
5802,-28.1175,26.719444
5803,-28.116667,26.725278
5804,-27.398611,26.614722
5805,-28.376944,24.303056
5806,-30.160091,27.40124
5807,-30.336111,27.359444
5808,-27.356667,27.286389
5809,-30.830556,26.921389
5810,-27.902778,24.615556
5811,-31.000833,26.353056
5812,-30.679722,26.7125
5813,-30.534167,24.961944
5815,-25.99136,27.84208
5816,-28.747778,31.745833
5817,-28.801278,31.955389
5818,-26.73806,27.59194
5819,-26.45,28.085833
5820,-27.935,26.126667
5821,-28.1175,26.719444
5822,-27.671111,27.236944
5823,-28.404444,30.013056
5825,-26.861111,28.884722
5828,-28.058889,30.373611
5829,-27.495556,26.074722
5830,-29.033333,23.983333
5831,-29.033333,23.983333
5832,-29.033333,23.983333
5833,-29.033333,23.983333
5834,-29.033333,23.983333
5835,-29.033333,23.983333
5836,-29.033333,23.983333
5837,-29.033333,23.983333
5838,-25.81048333,27.90955222
5839,-27.937778,31.209444
5841,-29.033333,23.983333
5842,-29.033333,23.983333
5843,-29.033333,23.983333
5844,-29.033333,23.983333
5845,-29.033333,23.983333
5846,-29.033333,23.983333
5847,-29.033333,23.983333
5848,-27.02314,28.59389
5849,-29.033333,23.983333
5850,-29.033333,23.983333
5851,-29.033333,23.983333
5852,-29.033333,23.983333
5853,-29.033333,23.983333
5854,-29.033333,23.983333
5855,-29.033333,23.983333
5856,-29.033333,23.983333
5857,-26.970278,27.211111
5858,-26.880278,26.965
5859,-29.744167,29.905833
5860,-34.031944,22.053333
5861,-34.039722,22.133333
5862,-26.970278,27.211111
5863,-26.45,28.085833
5864,-27.935,26.126667
5865,-29.033333,23.983333
5867,-28.116667,26.725278
5868,-27.671111,27.236944
5869,-32.502778,19.535833
5870,-27.01011111,26.69808333
5873,-25.20639,27.558
5875,-26.006389,29.253889
5876,-28.1175,26.719444
5877,-27.398611,26.614722
5878,-28.338333,31.373611
5880,-27.495556,26.074722
5881,-27.4,26.624722
5882,-28.44555556,32.325
5883,-26.648056,27.089444
5884,-29.651389,22.746389
5887,-29.033333,23.983333
5888,-29.033333,23.983333
5889,-29.033333,23.983333
5890,-28.376944,24.303056
5891,-34.031944,22.053333
5892,-34.039722,22.133333
5893,-34.005833,22.351111
5894,-23.838611,31.640833
5895,-27.902778,24.615556
5896,-25.99136,27.84208
5897,-28.735556,29.820556
5898,-31.396,29.2651
5899,-31.554722,29.245556
5900,-29.033333,23.983333
5901,-33.818056,19.694722
5902,-33.13083,18.86278
5903,-27.01011111,26.69808333
5904,-25.681111,31.783333
5905,-25.67386,31.57527
5906,-26.648056,27.089444
5907,-26.970278,27.211111
5908,-27.273889,28.49
5910,-29.160278,26.573333
5911,-30.568333,29.422778
5912,-31.104278,29.399722
5914,-34.075556,20.145556
5916,-25.81048333,27.90955222
5917,-24.183889,30.823889
5919,-25.67386,31.57527
5920,-26.905,32.324722
5921,-29.744167,29.905833
5923,-26.861111,28.884722
5924,-26.73806,27.59194
5925,-26.45,28.085833
5926,-27.3,28.586944
5928,-27.573056,24.746389
5929,-30.570833,29.150556
5930,-33.7075,18.97444444
5932,-27.363611,31.783333
5933,-31.031389,28.883333
5934,-30.86013889,29.07125
5935,-30.77586667,29.03221667
5936,-33.38056,19.30167
5937,-33.08883333,19.21878333
5938,-24.679167,30.8025
5939,-27.602222,29.942778
5940,-28.116667,26.725278
5941,-29.7775,29.470833
5942,-29.987778,29.851667
5943,-29.744167,29.905833
5944,-26.73806,27.59194
5945,-26.45,28.085833
5946,-27.935,26.126667
5947,-27.671111,27.236944
5948,-29.160278,26.573333
5949,-33.31388889,19.07472222
5950,-27.01011111,26.69808333
5951,-34.065833,20.404167
5955,-26.03611,30.99778
5956,-30.733889,29.828333
5957,-29.380556,30.2775
5959,-26.861111,28.884722
5960,-27.00222,28.76528
5961,-27.273889,28.49
5962,-27.3,28.586944
5965,-28.1175,26.719444
5967,-29.033333,23.983333
5968,-28.69485,28.23487
5969,-28.883333,27.89
5970,-27.495556,26.074722
5971,-25.20639,27.558
5972,-23.658056,31.05
5973,-23.281,30.54305556
5974,-30.398056,30.601944
5975,-26.648056,27.089444
5976,-26.970278,27.211111
5977,-26.880278,26.965
5978,-27.671111,27.236944
5979,-29.028629,24.638389
5980,-30.160091,27.40124
5981,-30.336111,27.359444
5982,-34.405833,19.600556
5983,-27.356667,27.286389
