Latitude,Longitude,Sample Date,platform,diff_days,collection,pixels_water,w_coastal,w_blue,w_green,w_red,w_lwir11,w_mndwi,w_clorofila,w_turbid_ndti,l_nir,l_swir16,l_swir22,l_ndvi,l_ndmi
-28.44555556,32.325,18-02-2015,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-30.733889,29.828333,22-12-2014,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-29.744167,29.905833,24-12-2014,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-28.116667,26.725278,07-01-2015,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-30.398056,30.601944,09-01-2015,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-29.803611,30.516111,09-01-2015,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-25.127778,27.628889,13-01-2015,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-25.20639,27.558,13-01-2015,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-28.141944,26.417778,13-01-2015,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-28.1175,26.719444,13-01-2015,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-28.116667,26.725278,13-01-2015,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-25.73411,27.21422,14-01-2015,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-27.38972222,26.46388889,14-01-2015,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-27.398611,26.614722,14-01-2015,landsat-8,4.0,L2,0.0,,,,,,,,,,,,,
-28.747778,31.745833,17-01-2015,landsat-8,3.0,L2,0.0,,,,,,,,,,,,,
-22.225556,29.990556,20-01-2015,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-29.641944,30.6875,21-01-2015,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-27.169444,29.233889,27-01-2015,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.970278,27.211111,27-01-2015,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-26.880278,26.965,27-01-2015,landsat-8,1.0,L2,0.0,,,,,,,,,,,,,
-23.763056,27.908611,28-01-2015,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
-23.658056,31.05,28-01-2015,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-28.404444,30.013056,28-01-2015,landsat-8,0.0,L2,0.0,,,,,,,,,,,,,
-26.648056,27.089444,28-01-2015,landsat-8,2.0,L2,0.0,,,,,,,,,,,,,
