Latitude,Longitude,Sample Date,q,ppt,pet,soil,pdsi,tmax,tmin,Saline_Index,Runoff_Ratio,Chemical_Solubility
-26.98472222,26.63227778,12-12-2013,3.6,72.60000000000001,180.40001,0.8,-2.9299998,31.38,17.8,0.426086977289676,0.04958677685943583,24.59
-27.398611,26.614722,12-12-2013,2.9000000000000004,58.5,187.40001,0.8,-3.1299999,31.869999,17.77,0.5241968456935973,0.04957264957256484,24.82
-34.031944,22.053333,13-12-2013,3.6,71.10000000000001,151.6,2.0,1.5999999,27.42,17.76,0.3614728509080569,0.05063291139233384,22.59
-28.735556,29.820556,17-12-2013,2.7,54.900000000000006,162.5,14.3,-2.72,30.91,17.109999,0.49494020239167663,0.04918032786876288,24.009998
-27.935,26.126667,17-12-2013,2.4000000000000004,48.1,189.6,0.7,-3.1799998,32.09,17.02,0.595288188767797,0.04989604989594617,24.555
-28.141944,26.417778,17-12-2013,2.2,43.6,189.0,0.7,-3.1399999,32.079998,17.44,0.6251074806532136,0.050458715596214544,24.759998
-28.1175,26.719444,17-12-2013,2.2,43.6,184.7,0.7,-3.12,31.88,17.65,0.6180464250298222,0.050458715596214544,24.765
-28.116667,26.725278,17-12-2013,2.2,43.6,184.7,0.7,-3.12,31.88,17.65,0.6180464250298222,0.050458715596214544,24.765
-28.116667,26.725278,02-04-2014,3.2,64.5,186.2,0.5,-1.4,30.31,15.799999,0.48544075959170835,0.049612403100698275,23.055
-29.160278,26.573333,17-12-2013,1.6,31.6,192.6,0.7,-2.9399998,32.71,16.529999,0.7181088390742878,0.050632911392244837,24.619999
-29.042222,24.6,17-12-2013,2.1,42.6,216.6,0.1,-2.1699998,35.17,18.48,0.6712963040361922,0.04929577464777161,26.824999
-29.028629,24.638389,17-12-2013,2.2,44.1,215.2,0.1,-2.23,35.07,18.369999,0.65985344759695,0.04988662131507962,26.72
-29.033333,23.983333,17-12-2013,1.9000000000000001,38.300000000000004,219.8,0.2,-1.76,35.67,18.5,0.7032158113353085,0.04960835509125428,27.085
-33.501667,21.624167,17-12-2013,2.6,52.5,179.1,0.1,1.5899999,30.09,14.92,0.5466321363000137,0.04952380952371519,22.505001
-27.01011111,26.69808333,18-12-2013,3.5,69.60000000000001,181.0,0.7,-2.9399998,31.22,17.539999,0.4445331205105967,0.05028735632176682,24.38
-22.225556,29.990556,18-12-2013,4.800000000000001,96.0,154.7,0.2,2.46,33.42,22.949999,0.23414438636924906,0.049999999999947926,28.184998
-25.127778,27.628889,18-12-2013,3.8000000000000003,76.60000000000001,180.2,1.9,-1.62,32.37,19.73,0.40342678418754935,0.04960835509131905,26.05
-28.116667,26.725278,20-05-2014,3.2,64.5,186.2,0.5,-1.4,30.31,15.799999,0.48544075959170835,0.049612403100698275,23.055
-25.20639,27.558,18-12-2013,3.9000000000000004,77.60000000000001,178.40001,1.9,-1.6899999,32.12,19.55,0.3937500216810349,0.05025773195869812,25.835
-24.39619444,27.08983333,18-12-2013,3.9000000000000004,77.10000000000001,180.5,2.5,-0.94,32.73,20.789999,0.40139751552779446,0.050583657587483025,26.759998
-28.116667,26.725278,02-07-2014,3.2,64.5,186.2,0.5,-1.4,30.31,15.799999,0.48544075959170835,0.049612403100698275,23.055
-24.69514,27.40906,18-12-2013,4.1000000000000005,81.9,180.3,2.3,-1.17,32.34,20.67,0.37528604846086255,0.05006105006098894,26.505001
-28.116667,26.725278,15-07-2014,1.9000000000000001,38.0,191.5,0.5,-2.1499999,31.88,16.449999,0.668845315903848,0.04999999999986842,24.164999
-27.602222,29.942778,18-12-2013,3.7,73.8,161.7,11.900001,-2.51,29.14,16.08,0.37324839952131034,0.05013550135494562,22.61
-29.380556,30.2775,18-12-2013,2.7,54.1,147.8,28.5,-2.71,27.47,15.5199995,0.46409114232500076,0.049907578558133256,21.494999
-28.116667,26.725278,29-07-2014,1.9000000000000001,38.0,191.5,0.5,-2.1499999,31.88,16.449999,0.668845315903848,0.04999999999986842,24.164999
-28.116667,26.725278,18-08-2014,1.9000000000000001,38.0,191.5,0.5,-2.1499999,31.88,16.449999,0.668845315903848,0.04999999999986842,24.164999
-28.116667,26.725278,20-08-2014,1.9000000000000001,38.0,191.5,0.5,-2.1499999,31.88,16.449999,0.668845315903848,0.04999999999986842,24.164999
-26.648056,27.089444,18-12-2013,3.8000000000000003,75.2,171.1,1.0,-2.56,29.99,16.84,0.38936258110838856,0.05053191489354982,23.415
-28.116667,26.725278,26-08-2014,1.9000000000000001,38.0,191.5,0.5,-2.1499999,31.88,16.449999,0.668845315903848,0.04999999999986842,24.164999
-26.970278,27.211111,18-12-2013,3.4000000000000004,67.9,172.7,1.0,-2.6399999,30.289999,17.039999,0.435577715201481,0.05007363770242994,23.664999
-28.116667,26.725278,09-09-2014,1.9000000000000001,38.0,191.5,0.5,-2.1499999,31.88,16.449999,0.668845315903848,0.04999999999986842,24.164999
-26.880278,26.965,18-12-2013,3.6,71.2,173.7,1.0,-2.75,30.63,17.25,0.418538171602603,0.050561797752737975,23.939999
-27.671111,27.236944,18-12-2013,2.6,51.400000000000006,178.40001,0.8,-3.02,31.09,16.76,0.5526544999804834,0.05058365758745022,23.925
-28.116667,26.725278,15-10-2014,1.9000000000000001,38.0,191.5,0.5,-2.1499999,31.88,16.449999,0.668845315903848,0.04999999999986842,24.164999
-24.058889,31.237222,19-12-2013,3.7,73.4,152.3,1.0,0.98999995,31.99,21.63,0.3495790960783877,0.05040871934598037,26.81
-28.116667,26.725278,10-11-2014,1.9000000000000001,38.0,191.5,0.5,-2.1499999,31.88,16.449999,0.668845315903848,0.04999999999986842,24.164999
-28.116667,26.725278,24-11-2014,1.9000000000000001,38.0,191.5,0.5,-2.1499999,31.88,16.449999,0.668845315903848,0.04999999999986842,24.164999
-28.116667,26.725278,25-11-2014,1.9000000000000001,38.0,191.5,0.5,-2.1499999,31.88,16.449999,0.668845315903848,0.04999999999986842,24.164999
-22.43772222,31.07805556,22-12-2013,5.2,104.5,156.1,0.4,1.77,33.93,22.119999,0.19800462354171725,0.04976076555019162,28.025
-28.116667,26.725278,05-01-2015,0.2,4.3,89.5,0.5,-3.6299999,25.42,5.24,0.9083155650310146,0.04651162790589508,15.33
-25.99136,27.84208,23-12-2013,4.5,90.0,165.8,6.0,-2.1599998,29.199999,17.43,0.2963252624996687,0.04999999999994444,23.314999
-26.970278,27.211111,23-12-2013,3.4000000000000004,67.9,172.7,1.0,-2.6399999,30.289999,17.039999,0.435577715201481,0.05007363770242994,23.664999
-26.880278,26.965,23-12-2013,3.6,71.2,173.7,1.0,-2.75,30.63,17.25,0.418538171602603,0.050561797752737975,23.939999
-25.45963889,28.26430556,23-12-2013,3.9000000000000004,79.0,170.7,1.5,-1.74,30.84,18.44,0.367240681093052,0.04936708860753245,24.64
-27.01011111,26.69808333,24-12-2013,3.5,69.60000000000001,181.0,0.7,-2.9399998,31.22,17.539999,0.4445331205105967,0.05028735632176682,24.38
-25.81048333,27.90955222,24-12-2013,4.4,87.4,168.90001,1.4,-2.19,30.08,18.35,0.31798675865776793,0.05034324942786002,24.215
-28.116667,26.725278,10-03-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-25.73411,27.21422,24-12-2013,4.800000000000001,95.80000000000001,168.6,9.5,-2.21,30.16,17.1,0.27534041007164745,0.05010438413355939,23.630001
-26.648056,27.089444,24-12-2013,3.8000000000000003,75.2,171.1,1.0,-2.56,29.99,16.84,0.38936258110838856,0.05053191489354982,23.415
-26.98472222,26.63227778,24-12-2013,3.6,72.60000000000001,180.40001,0.8,-2.9299998,31.38,17.8,0.426086977289676,0.04958677685943583,24.59
-28.116667,26.725278,14-04-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-28.116667,26.725278,15-04-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-28.116667,26.725278,09-06-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-28.116667,26.725278,24-06-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-28.116667,26.725278,22-07-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-28.116667,26.725278,12-08-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-28.116667,26.725278,20-08-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-28.116667,26.725278,08-09-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-28.116667,26.725278,15-10-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-28.116667,26.725278,03-11-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-28.116667,26.725278,10-11-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-29.161667,23.696389,25-12-2013,1.7000000000000002,33.300000000000004,225.5,0.1,-1.54,36.17,19.07,0.7426584234927578,0.05105105105089774,27.619999
-28.96362,19.15486,28-12-2013,1.2000000000000002,24.900000000000002,251.5,0.0,3.01,38.09,20.6,0.8198263386393562,0.04819277108414381,29.345001
-28.1175,26.719444,30-12-2013,2.2,43.6,184.7,0.7,-3.12,31.88,17.65,0.6180464250298222,0.050458715596214544,24.765
-29.161667,23.696389,01-01-2014,1.7000000000000002,33.300000000000004,225.5,0.1,-1.54,36.17,19.07,0.7426584234927578,0.05105105105089774,27.619999
-29.140556,31.391944,01-01-2014,3.3000000000000003,65.10000000000001,157.1,8.6,-2.6299999,30.38,21.16,0.41404142023567025,0.050691244239553464,25.77
-28.747778,31.745833,01-01-2014,3.1,62.400000000000006,160.1,4.9,-2.57,31.199999,21.369999,0.4391011389816227,0.04967948717940756,26.285
-25.99136,27.84208,06-01-2014,0.0,0.0,76.5,7.7000003,0.82,20.1,1.16,0.9999999999986928,0.0,10.63
-26.45,28.085833,06-01-2014,0.0,0.0,76.8,7.7000003,0.98999995,19.55,-0.45,0.9999999999986979,0.0,9.549999
-27.935,26.126667,06-01-2014,0.0,0.0,72.8,0.6,-3.25,19.439999,-2.01,0.9999999999986263,0.0,8.714999
-28.141944,26.417778,06-01-2014,0.0,0.0,71.5,0.6,-3.1899998,18.89,-1.39,0.9999999999986013,0.0,8.75
-28.1175,26.719444,06-01-2014,0.0,0.0,73.0,0.6,-3.1,19.15,-0.64,0.9999999999986301,0.0,9.255
-28.116667,26.725278,06-01-2014,0.0,0.0,73.0,0.6,-3.1,19.15,-0.64,0.9999999999986301,0.0,9.255
-27.169444,29.233889,07-01-2014,0.0,0.0,68.700005,6.3,-1.22,17.73,-2.4099998,0.9999999999985444,0.0,7.66
-26.861111,28.884722,07-01-2014,0.0,0.0,74.200005,7.9,-1.27,18.3,-2.48,0.9999999999986523,0.0,7.91
-27.273889,28.49,07-01-2014,0.0,0.0,72.4,5.6,-2.2,18.38,-3.3,0.9999999999986188,0.0,7.5399995
-25.45963889,28.26430556,07-01-2014,0.0,0.0,84.5,5.8,0.81,22.89,2.3899999,0.9999999999988165,0.0,12.639999
-29.161667,23.696389,08-01-2014,0.30000000000000004,5.9,111.700005,0.1,-1.74,22.98,4.79,0.8996598678506011,0.05084745762625683,13.885
-27.01011111,26.69808333,08-01-2014,0.6000000000000001,12.8,110.3,0.6,-2.23,22.42,4.33,0.7920389978437645,0.04687499999963379,13.375
-25.81048333,27.90955222,08-01-2014,0.2,3.5,110.9,5.5,-1.3,24.07,5.66,0.9388111896265108,0.057142857141224496,14.865
-29.140556,31.391944,08-01-2014,2.6,52.400000000000006,92.700005,8.1,-2.5,25.18,13.679999,0.27773951279268333,0.04961832061059233,19.43
-28.801278,31.955389,08-01-2014,2.4000000000000004,48.900000000000006,93.3,12.7,-2.51,25.539999,14.349999,0.3122363016797258,0.049079754601126624,19.945
-28.75,30.442778,08-01-2014,0.1,2.3000000000000003,99.0,4.7000003,-2.6599998,25.25,8.96,0.954590325764112,0.04347826086767485,17.105
-28.404444,30.013056,08-01-2014,0.1,2.6,100.200005,5.6,-1.9,23.99,6.21,0.9494163446639948,0.038461538460059175,15.1
-29.744167,29.905833,08-01-2014,0.8,15.5,94.700005,10.3,-2.56,22.5,5.89,0.7186932966211255,0.05161290322547347,14.195
-29.161667,30.629722,08-01-2014,0.30000000000000004,5.2,89.700005,9.400001,-4.04,21.58,8.2699995,0.8904109641893545,0.05769230769119823,14.924999
-27.00222,28.76528,08-01-2014,0.30000000000000004,5.7,95.0,6.0,-1.48,21.279999,1.43,0.886792452829308,0.052631578946445066,11.355
-27.02314,28.59389,08-01-2014,0.30000000000000004,6.0,98.3,5.9,-1.5,21.88,1.8499999,0.8849472708631311,0.049999999999166676,11.865
-26.648056,27.089444,08-01-2014,0.7000000000000001,13.0,108.5,4.3,-1.49,22.46,3.9399998,0.786008230452028,0.05384615384573965,13.2
-26.970278,27.211111,08-01-2014,0.5,10.100000000000001,109.9,3.3,-1.8,22.63,4.04,0.8316666688064427,0.04950495049455935,13.334999
-26.880278,26.965,08-01-2014,0.6000000000000001,12.700000000000001,109.4,3.0,-1.93,22.439999,3.98,0.7919737945728386,0.04724409448781698,13.209999
-27.273889,28.49,08-01-2014,0.4,8.1,94.1,4.9,-2.19,21.31,1.16,0.841487277475975,0.049382716048773055,11.235
-27.4275,28.525833,08-01-2014,0.4,8.0,92.700005,4.3,-2.1699998,20.99,1.0799999,0.8411122217204212,0.049999999999375,11.035
-27.3,28.586944,08-01-2014,0.4,7.9,94.200005,4.7000003,-2.12,21.25,1.2099999,0.8452497620793912,0.05063291139176414,11.23
-26.98472222,26.63227778,08-01-2014,0.7000000000000001,13.4,111.1,0.7,-2.21,22.619999,4.72,0.7847389531844114,0.05223880596975942,13.669999
-27.044444,27.005,08-01-2014,0.6000000000000001,12.4,108.6,1.4,-2.1,22.43,3.8899999,0.7950413197287468,0.04838709677380334,13.16
-28.69485,28.23487,08-01-2014,0.5,10.3,87.3,3.3,-3.1799998,19.109999,2.48,0.7889344328283002,0.048543689319917045,10.794999
-29.615556,27.065278,08-01-2014,0.4,8.8,94.700005,0.6,-3.08,19.82,2.6299999,0.8299516983414141,0.045454545454028925,11.224999
-28.768056,20.720556,08-01-2014,0.1,2.7,123.8,0.0,0.65999997,24.26,7.1,0.9573122539934935,0.03703703703566529,15.68
-28.058889,30.373611,08-01-2014,0.1,2.3000000000000003,97.8,7.1,-1.8399999,23.24,6.2799997,0.9540459554460061,0.04347826086767485,14.76
-27.937778,31.209444,09-01-2014,1.1,22.900000000000002,127.3,9.400001,-1.5899999,28.16,12.48,0.6950732418807797,0.04803493449760684,20.32
-27.5275,30.858056,09-01-2014,0.8,16.900000000000002,122.0,9.8,-1.56,26.97,9.849999,0.7566594672420759,0.04733727810622877,18.41
-30.679722,26.7125,09-01-2014,0.6000000000000001,12.600000000000001,124.8,0.5,-2.51,25.279999,5.96,0.8165938905358762,0.04761904761866969,15.619999
-30.160091,27.40124,09-01-2014,0.4,8.8,124.9,0.7,-3.02,24.93,6.56,0.8683620059893553,0.045454545454028925,15.745
-30.336111,27.359444,09-01-2014,0.6000000000000001,11.3,124.6,0.8,-2.8999999,24.71,6.31,0.8337012490519858,0.05309734513227348,15.509999
-27.671111,27.236944,10-01-2014,0.7000000000000001,13.4,188.40001,0.6,-3.72,29.46,11.179999,0.8671952488393315,0.05223880596975942,20.32
-30.534167,24.961944,10-01-2014,0.30000000000000004,6.0,189.7,0.0,-2.54,28.64,10.19,0.9386816546386173,0.049999999999166676,19.414999
-29.380556,30.2775,13-01-2014,6.5,130.0,135.40001,69.9,3.02,25.72,14.2699995,0.02034668036545584,0.04999999999996154,19.994999
-26.73806,27.59194,13-01-2014,6.5,130.0,164.40001,3.1000001,-0.57,27.939999,14.929999,0.11684785355124899,0.04999999999996154,21.435
-26.45,28.085833,13-01-2014,7.7,154.3,159.7,3.8,1.6999999,27.4,14.45,0.01719744267746142,0.0499027867789696,20.925
-26.98472222,26.63227778,13-01-2014,4.7,93.4,178.2,0.6,-1.5799999,29.789999,16.07,0.312223850887491,0.05032119914341507,22.93
-27.01011111,26.69808333,14-01-2014,4.6000000000000005,91.9,180.0,0.6,-1.56,29.699999,15.98,0.3240161824198882,0.050054406964036936,22.84
-29.641944,30.6875,14-01-2014,5.7,113.9,140.5,63.8,-1.76,27.65,18.609999,0.10455974842763184,0.050043898156233495,23.13
-25.127778,27.628889,14-01-2014,9.3,185.3,173.40001,6.9,-0.66999996,31.48,18.26,-0.033175329079994556,0.0501888828925795,24.869999
-25.20639,27.558,14-01-2014,9.1,182.3,174.0,4.7000003,-0.75,31.42,18.19,-0.023294976143692622,0.049917718047147605,24.805
-24.69514,27.40906,14-01-2014,9.1,182.4,178.1,2.6000001,-0.64,32.2,19.41,-0.01192786081464994,0.04989035087716563,25.805
-25.73411,27.21422,14-01-2014,8.4,168.5,165.7,3.8,-0.81,29.05,15.4,-0.008378225844779446,0.04985163204744816,22.224998
-24.058889,31.237222,14-01-2014,10.200000000000001,203.5,137.5,56.8,2.9299998,31.949999,20.43,-0.19354838709671743,0.0501228501228255,26.189999
-26.861111,28.884722,14-01-2014,7.800000000000001,156.20000000000002,156.1,4.4,-0.69,26.789999,13.45,-0.00032018538114026113,0.04993597951341234,20.119999
-26.648056,27.089444,14-01-2014,5.9,118.9,168.6,2.9,-0.95,28.789999,15.339999,0.17286958277699527,0.049621530698023865,22.064999
-26.970278,27.211111,14-01-2014,5.4,108.4,170.40001,2.4,-1.02,28.98,15.509999,0.22238166111652183,0.04981549815493559,22.244999
-26.880278,26.965,14-01-2014,5.2,104.80000000000001,172.40001,2.2,-1.26,29.41,15.83,0.24386726884046722,0.04961832061063967,22.619999
-26.98472222,26.63227778,14-01-2014,4.7,93.4,178.2,0.6,-1.5799999,29.789999,16.07,0.312223850887491,0.05032119914341507,22.93
-28.1175,26.719444,14-01-2014,3.2,64.5,186.2,0.5,-1.4,30.31,15.799999,0.48544075959170835,0.049612403100698275,23.055
-27.044444,27.005,14-01-2014,4.9,98.2,174.8,1.2,-1.3,29.48,15.78,0.2805860886280182,0.04989816700605917,22.63
-31.396,29.2651,14-01-2014,7.0,140.3,133.3,5.3,-1.79,26.73,18.289999,-0.025584783882167676,0.049893086243727805,22.509998
-31.554722,29.245556,14-01-2014,7.5,150.1,123.6,24.4,-1.8,25.49,17.25,-0.09682134334529362,0.04996668887405066,21.369999
-34.075556,20.145556,14-01-2014,0.1,2.3000000000000003,181.7,2.2,-2.82,29.529999,15.73,0.9749999995848291,0.04347826086767485,22.63
-28.338333,31.373611,14-01-2014,40.1,242.5,146.90001,61.7,-0.59999996,28.67,17.83,-0.24550587723941597,0.16536082474219987,23.25
-28.068333,31.55,14-01-2014,16.3,230.4,154.90001,65.3,-0.76,30.8,20.27,-0.19595117843425996,0.07074652777774708,25.535
-29.161667,23.696389,15-01-2014,1.2000000000000002,23.6,221.2,0.1,1.09,34.53,17.02,0.8071895400796915,0.050847457626903195,25.775
-24.39619444,27.08983333,15-01-2014,8.200000000000001,163.4,175.2,1.9,-0.57,32.489998,19.67,0.03484937110038552,0.050183598531181046,26.079998
-30.568333,29.422778,15-01-2014,6.800000000000001,135.5,136.5,12.8,-1.37,25.369999,12.7699995,0.0036764705882339427,0.050184501844981425,19.07
-30.570833,29.150556,15-01-2014,6.800000000000001,135.4,138.0,7.1,-1.29,25.23,12.62,0.009509875640084285,0.050221565731129826,18.925
-31.104278,29.399722,15-01-2014,7.1000000000000005,142.20000000000002,132.6,8.6,-2.03,26.49,16.96,-0.0349344748299046,0.04992967651191988,21.724998
-22.769722,30.886944,16-01-2014,10.4,208.5,143.1,58.8,-0.84999996,32.18,20.38,-0.1860068053503138,0.04988009592323747,26.279999
-28.44555556,32.325,12-03-2014,16.400000000000002,223.9,140.7,74.8,-3.04,28.46,20.539999,-0.22819529278149142,0.07324698526124465,24.5
-27.935,26.126667,16-01-2014,2.7,54.6,194.8,0.5,-1.5899999,31.07,15.25,0.562149163336642,0.04945054945045888,23.16
-28.141944,26.417778,16-01-2014,3.0,61.0,191.90001,0.5,-1.4499999,30.81,15.549999,0.5175959051660326,0.049180327868771835,23.18
-30.86013889,29.07125,16-01-2014,6.6000000000000005,132.9,139.3,4.3,-1.5799999,26.82,15.49,0.023512134386488304,0.04966139954849537,21.154999
-30.77586667,29.03221667,16-01-2014,6.7,133.20000000000002,140.3,3.9,-1.5799999,26.75,15.21,0.025959791490062896,0.050300300300262536,20.98
-23.838611,31.640833,17-01-2014,9.3,185.4,141.5,35.4,2.81,33.14,21.01,-0.13429183236459646,0.05016181229770758,27.075
-27.902778,24.615556,17-01-2014,2.1,43.0,210.3,0.2,-1.28,33.66,17.24,0.6604816464116137,0.048837209302212005,25.45
-31.031389,28.883333,17-01-2014,6.800000000000001,136.8,137.90001,4.8,-1.4399999,26.42,14.98,0.004004401596693244,0.04970760233914496,20.7
-29.042222,24.6,20-01-2014,1.6,31.0,219.1,0.1,-1.18,33.489998,16.48,0.7520991663854115,0.05161290322563997,24.984999
-29.033333,23.983333,20-01-2014,1.4000000000000001,27.5,217.3,0.2,-0.84,34.09,16.64,0.7753268001861547,0.050909090908905795,25.365
-28.760833,17.730278,21-01-2014,0.0,0.5,252.2,0.0,-0.90999997,35.54,19.539999,0.9960427383768256,0.0,27.54
-24.670833,28.560833,21-01-2014,29.900000000000002,255.4,159.5,70.4,3.29,29.83,16.71,-0.23114003374301495,0.11707126076737782,23.27
-28.141944,26.417778,21-01-2014,3.0,61.0,191.90001,0.5,-1.4499999,30.81,15.549999,0.5175959051660326,0.049180327868771835,23.18
-28.1175,26.719444,21-01-2014,3.2,64.5,186.2,0.5,-1.4,30.31,15.799999,0.48544075959170835,0.049612403100698275,23.055
-29.028629,24.638389,21-01-2014,1.6,31.8,218.2,0.1,-1.22,33.41,16.41,0.745599996894233,0.050314465408646813,24.91
-29.1825,23.575556,21-01-2014,1.1,21.5,226.40001,0.1,1.03,34.5,17.06,0.8265429672769823,0.05116279069743646,25.779999
-34.031944,22.053333,21-01-2014,1.0,20.200000000000003,153.90001,1.3000001,-2.05,26.06,15.16,0.7679494665388243,0.049504950494804426,20.61
-34.039722,22.133333,21-01-2014,1.1,21.8,152.40001,1.4,-2.02,25.89,15.5,0.7497129867472506,0.05045871559609882,20.695
-25.57877778,29.12747222,21-01-2014,16.5,226.4,160.6,50.4,2.73,29.269999,15.839999,-0.17002582134034142,0.07287985865721162,22.554998
-29.161667,23.696389,22-01-2014,1.2000000000000002,23.6,221.2,0.1,1.09,34.53,17.02,0.8071895400796915,0.050847457626903195,25.775
-24.282222,28.090278,22-01-2014,11.0,219.70000000000002,157.3,52.9,2.73,29.84,17.3,-0.1655172319445813,0.05006827492032313,23.57
-25.99136,27.84208,22-01-2014,8.9,177.9,160.1,13.0,-0.59999996,27.859999,15.42,-0.05266270288476771,0.050028105677318704,21.64
-24.925278,29.324444,22-01-2014,30.3,232.9,161.90001,41.7,3.4299998,31.17,18.05,-0.1798378652437785,0.13009875483034347,24.61
-27.363611,31.783333,22-01-2014,9.5,189.60000000000002,147.1,40.0,-0.91999996,30.57,19.65,-0.12622510580948876,0.05010548523204108,25.11
-27.602222,29.942778,22-01-2014,9.3,185.10000000000002,162.40001,19.7,2.36,28.81,14.96,-0.06532371294003914,0.05024311183141532,21.885
-29.744167,29.905833,22-01-2014,7.7,154.60000000000002,141.6,73.8,-0.83,26.84,14.99,-0.0438892425003421,0.04980595084084747,20.915
-26.45,28.085833,22-01-2014,7.7,154.3,159.7,3.8,1.6999999,27.4,14.45,0.01719744267746142,0.0499027867789696,20.925
-27.671111,27.236944,22-01-2014,4.0,80.4,177.90001,0.6,-1.3199999,29.74,15.309999,0.3774680824599775,0.04975124378103264,22.525
-34.02861,22.22222,22-01-2014,1.2000000000000002,24.8,149.2,1.5,-1.99,25.449999,15.25,0.7149425237356444,0.048387096773998446,20.349998
-34.405833,19.600556,22-01-2014,0.2,3.2,158.3,9.0,-2.51,25.16,14.839999,0.9603715177761023,0.062499999998046875,20.0
-27.01011111,26.69808333,23-01-2014,4.6000000000000005,91.9,180.0,0.6,-1.56,29.699999,15.98,0.3240161824198882,0.050054406964036936,22.84
-26.905,32.324722,23-01-2014,7.6000000000000005,151.6,147.40001,4.6,-1.14,32.219997,20.41,-0.01404679169271884,0.050131926121338974,26.314999
-27.169444,29.233889,23-01-2014,7.800000000000001,156.3,152.1,3.6000001,-0.68,26.42,13.179999,-0.013618656982364911,0.04990403071014082,19.8
-27.00222,28.76528,23-01-2014,7.5,149.20000000000002,156.7,3.9,-0.77,27.08,13.599999,0.02451780654809456,0.05026809651471161,20.34
-26.648056,27.089444,23-01-2014,5.9,118.9,168.6,2.9,-0.95,28.789999,15.339999,0.17286958277699527,0.049621530698023865,22.064999
-26.970278,27.211111,23-01-2014,5.4,108.4,170.40001,2.4,-1.02,28.98,15.509999,0.22238166111652183,0.04981549815493559,22.244999
-26.880278,26.965,23-01-2014,5.2,104.80000000000001,172.40001,2.2,-1.26,29.41,15.83,0.24386726884046722,0.04961832061063967,22.619999
-27.38972222,26.46388889,23-01-2014,3.7,74.10000000000001,189.40001,0.6,-1.7199999,30.619999,16.06,0.4375711770366068,0.04993252361666675,23.34
-26.98472222,26.63227778,23-01-2014,4.7,93.4,178.2,0.6,-1.5799999,29.789999,16.07,0.312223850887491,0.05032119914341507,22.93
-27.398611,26.614722,23-01-2014,3.8000000000000003,75.8,187.7,0.6,-1.6999999,30.41,16.07,0.4246679250253639,0.050131926121305896,23.24
-25.45963889,28.26430556,23-01-2014,10.100000000000001,201.20000000000002,164.7,30.5,-0.58,29.789999,16.67,-0.09975404032843133,0.05019880715703271,23.23
-33.897778,20.012778,23-01-2014,0.1,2.0,193.5,1.9,-2.53,30.31,15.37,0.9795396419432331,0.0499999999975,22.84
-25.81048333,27.90955222,24-01-2014,9.1,182.20000000000002,163.7,13.5,-0.66999996,28.859999,16.44,-0.053483675093875985,0.04994511525793087,22.65
-29.803611,30.516111,26-01-2014,6.800000000000001,135.9,134.8,80.1,-1.6899999,26.66,16.92,-0.0040635276536419825,0.05003679175860925,21.79
-30.733889,29.828333,27-01-2014,7.7,154.10000000000002,130.7,43.100002,-1.78,26.07,16.25,-0.08216293294413972,0.04996755353663208,21.16
-26.45,28.085833,27-01-2014,7.7,154.3,159.7,3.8,1.6999999,27.4,14.45,0.01719744267746142,0.0499027867789696,20.925
-29.160278,26.573333,27-01-2014,2.9000000000000004,58.2,192.5,0.5,-1.48,30.519999,14.58,0.5357000398880991,0.04982817869407246,22.55
-33.38056,19.30167,27-01-2014,0.1,2.2,195.7,8.6,-1.1999999,27.97,13.0,0.9777665484186516,0.04545454545247934,20.485
-32.502778,19.535833,27-01-2014,0.0,0.6000000000000001,233.8,0.4,-1.42,32.55,14.71,0.9948805461413134,0.0,23.63
-27.01011111,26.69808333,28-01-2014,4.6000000000000005,91.9,180.0,0.6,-1.56,29.699999,15.98,0.3240161824198882,0.050054406964036936,22.84
-25.127778,27.628889,28-01-2014,9.3,185.3,173.40001,6.9,-0.66999996,31.48,18.26,-0.033175329079994556,0.0501888828925795,24.869999
