Latitude,Longitude,Sample Date,rain_7d_nasa,rain_3d_nasa,rain_12d_nasa
-27.398611,26.614722,07-08-2013,0.0,0.0,0.0
-29.033333,23.983333,07-08-2013,0.0,0.0,0.01
-31.031389,28.883333,07-08-2013,0.52,0.52,0.53
-30.86013889,29.07125,07-08-2013,0.36,0.36,0.42
-30.77586667,29.03221667,07-08-2013,0.52,0.52,0.53
-27.01011111,26.69808333,08-08-2013,0.11,0.11,0.11
-28.44555556,32.325,01-10-2013,12.58,6.759999999999999,19.25
-26.648056,27.089444,08-08-2013,0.11,0.11,0.11
-26.970278,27.211111,08-08-2013,0.06,0.06,0.08
-26.98472222,26.63227778,08-08-2013,0.11,0.11,0.11
-27.573056,24.746389,08-08-2013,0.01,0.01,0.01
-31.000833,26.353056,08-08-2013,0.03,0.03,0.03
-30.679722,26.7125,08-08-2013,0.05,0.05,0.05
-30.570833,29.150556,08-08-2013,1.68,1.68,1.7
-25.57877778,29.12747222,08-08-2013,1.03,0.6799999999999999,1.17
-29.803611,30.516111,09-08-2013,13.05,12.7,13.42
-28.735556,29.820556,12-08-2013,14.37,9.92,14.57
-26.73806,27.59194,12-08-2013,3.12,3.04,3.12
-26.45,28.085833,12-08-2013,3.5,3.42,3.51
-26.98472222,26.63227778,12-08-2013,1.0799999999999998,0.97,1.0799999999999998
-33.38056,19.30167,12-08-2013,66.72,12.46,66.72
-28.760833,17.730278,13-08-2013,8.549999999999999,7.56,8.549999999999999
-22.225556,29.990556,13-08-2013,0.69,0.6000000000000001,3.09
-25.127778,27.628889,13-08-2013,0.44,0.16,0.44
-24.39619444,27.08983333,13-08-2013,0.3,0.11,0.31
-24.69514,27.40906,13-08-2013,0.24,0.19,0.25
-23.658056,31.05,13-08-2013,6.009999999999999,1.59,7.15
-23.281,30.54305556,13-08-2013,5.3100000000000005,3.04,7.48
-27.169444,29.233889,13-08-2013,4.65,2.6900000000000004,5.46
-27.00222,28.76528,13-08-2013,5.11,3.13,5.68
-26.970278,27.211111,13-08-2013,4.45,3.83,4.45
-29.1825,23.575556,13-08-2013,0.06,0.04,0.06
-34.039722,22.133333,13-08-2013,60.03,5.17,60.03
-34.02861,22.22222,13-08-2013,49.48999999999999,4.11,49.48999999999999
-31.5653,18.3306,13-08-2013,17.06,10.65,18.04
-29.161667,23.696389,14-08-2013,0.06,0.04,0.06
-27.01011111,26.69808333,14-08-2013,1.0799999999999998,0.95,1.0799999999999998
-29.641944,30.6875,14-08-2013,25.7,2.83,25.97
-24.183889,30.823889,14-08-2013,5.95,0.31,7.43
-25.20639,27.558,14-08-2013,0.44,0.16,0.44
-22.769722,30.886944,14-08-2013,3.96,0.31,6.13
-23.838611,31.640833,14-08-2013,6.4,0.4599999999999999,7.390000000000001
-24.058889,31.237222,14-08-2013,6.5200000000000005,0.43,7.36
-27.363611,31.783333,14-08-2013,9.35,0.09,12.25
-26.648056,27.089444,14-08-2013,0.8600000000000001,0.65,0.8600000000000001
-26.880278,26.965,14-08-2013,1.0799999999999998,0.95,1.0799999999999998
-27.38972222,26.46388889,14-08-2013,0.72,0.69,0.72
-26.98472222,26.63227778,14-08-2013,1.0799999999999998,0.95,1.0799999999999998
-28.141944,26.417778,14-08-2013,0.66,0.66,0.66
-28.1175,26.719444,14-08-2013,1.56,1.55,1.56
-29.033333,23.983333,14-08-2013,0.06,0.04,0.06
-28.768056,20.720556,14-08-2013,0.93,0.75,0.93
-34.092222,21.295278,14-08-2013,57.35,5.54,63.5
-33.13083,18.86278,14-08-2013,77.28,67.63,85.02
-26.905,32.324722,15-08-2013,4.999999999999999,0.03,7.35
-27.602222,29.942778,15-08-2013,4.07,0.54,5.2
-27.398611,26.614722,15-08-2013,1.4200000000000002,0.02,1.4200000000000002
-27.671111,27.236944,15-08-2013,6.71,0.67,6.71
-27.902778,24.615556,15-08-2013,0.02,0.0,0.02
-24.679167,30.8025,16-08-2013,5.869999999999999,0.02,6.35
-29.744167,29.905833,16-08-2013,18.430000000000003,0.01,28.90000000000001
-25.447222,30.711667,18-08-2013,0.7500000000000001,0.1699999999999999,4.76
-25.99136,27.84208,19-08-2013,0.16,0.0,3.17
-29.160278,26.573333,19-08-2013,0.04,0.0,1.5
-32.502778,19.535833,19-08-2013,86.53999999999999,21.32,99.96999999999998
-31.860278,18.6875,20-08-2013,45.53,6.5200000000000005,52.49
-22.91028,29.61111,20-08-2013,0.15,0.15,1.03
-25.45963889,28.26430556,20-08-2013,0.01,0.01,1.59
-25.81048333,27.90955222,21-08-2013,0.04,0.04,3.2
-22.935,28.004167,21-08-2013,0.29,0.29,0.37
-26.03611,30.99778,21-08-2013,0.47,0.43,8.420000000000002
-28.75,30.442778,21-08-2013,0.0,0.0,9.92
-29.161667,30.629722,21-08-2013,0.01,0.0,16.220000000000002
-26.45,28.085833,21-08-2013,0.02,0.02,3.44
-27.671111,27.236944,21-08-2013,0.07,0.07,6.74
-33.7075,18.97444444,21-08-2013,62.75999999999999,13.88,125.09
-27.01011111,26.69808333,22-08-2013,0.0,0.0,0.95
-24.282222,28.090278,22-08-2013,0.0,0.0,0.22
-27.00222,28.76528,22-08-2013,0.15,0.15,3.28
-26.98472222,26.63227778,22-08-2013,0.0,0.0,0.95
-28.116667,26.725278,22-08-2013,0.0,0.0,1.55
-33.31388889,19.07472222,22-08-2013,41.75,10.41,86.57000000000001
-26.648056,27.089444,23-08-2013,0.0,0.0,0.65
-26.970278,27.211111,23-08-2013,0.0,0.0,3.83
-26.880278,26.965,23-08-2013,0.0,0.0,0.95
-30.398056,30.601944,24-08-2013,0.49,0.49,2.43
-24.99328,30.81444,26-08-2013,1.2800000000000002,0.72,1.56
-29.380556,30.2775,26-08-2013,0.1,0.07,0.11
-26.73806,27.59194,26-08-2013,0.12,0.11,0.12
-26.45,28.085833,26-08-2013,0.19,0.17,0.19
-33.818056,19.694722,26-08-2013,6.249999999999999,0.51,20.97
-34.065833,20.404167,27-08-2013,4.209999999999999,0.4599999999999999,7.789999999999999
-25.127778,27.628889,27-08-2013,0.88,0.86,0.88
-24.69514,27.40906,27-08-2013,0.38,0.36,0.38
-22.43772222,31.07805556,27-08-2013,0.25,0.03,0.8700000000000001
-25.681111,31.783333,27-08-2013,0.25,0.12,0.42
-25.67386,31.57527,27-08-2013,0.25,0.12,0.42
-28.747778,31.745833,27-08-2013,0.2,0.04,0.24
-27.169444,29.233889,27-08-2013,0.49,0.09,0.67
-27.00222,28.76528,27-08-2013,0.36,0.08,0.5
-27.273889,28.49,27-08-2013,0.64,0.33,1.06
-29.042222,24.6,27-08-2013,0.0,0.0,0.0
-29.028629,24.638389,27-08-2013,0.0,0.0,0.0
-29.033333,23.983333,27-08-2013,0.0,0.0,0.0
-28.760833,17.730278,28-08-2013,9.43,8.129999999999999,14.3
-29.161667,23.696389,28-08-2013,0.0,0.0,0.0
-25.436111,31.982222,28-08-2013,0.2299999999999999,0.12,0.36
-23.838611,31.640833,28-08-2013,0.31,0.26,0.42
-25.398889,31.610556,28-08-2013,0.2299999999999999,0.12,0.36
-25.14944444,31.94055556,28-08-2013,0.51,0.37,0.5800000000000001
-28.801278,31.955389,28-08-2013,0.24,0.03,0.31
-27.937778,31.209444,28-08-2013,0.13,0.05,0.25
-28.69485,28.23487,28-08-2013,0.34,0.33,0.34
-28.883333,27.89,28-08-2013,0.29,0.29,0.29
-34.405833,19.600556,28-08-2013,21.3,13.34,26.950000000000003
-28.058889,30.373611,28-08-2013,0.21,0.11,0.24
-27.5275,30.858056,29-08-2013,0.36,0.04,0.53
-26.970278,27.211111,29-08-2013,0.03,0.01,0.03
-33.501667,21.624167,29-08-2013,4.65,4.54,8.78
-34.075556,20.145556,29-08-2013,14.02,13.55,23.49
-33.897778,20.012778,29-08-2013,14.02,13.55,23.49
-27.01011111,26.69808333,30-08-2013,0.0,0.0,0.0
-29.744167,29.905833,30-08-2013,2.39,2.32,2.42
-26.648056,27.089444,30-08-2013,0.0,0.0,0.0
-26.880278,26.965,30-08-2013,0.0,0.0,0.0
-26.98472222,26.63227778,30-08-2013,0.0,0.0,0.0
-25.99136,27.84208,02-09-2013,0.01,0.0,0.5700000000000001
-30.733889,29.828333,02-09-2013,4.34,4.27,4.94
-29.7775,29.470833,02-09-2013,1.64,1.55,1.89
-29.987778,29.851667,02-09-2013,3.94,3.93,4.29
-29.744167,29.905833,02-09-2013,2.34,2.32,2.42
-26.45,28.085833,02-09-2013,0.0,0.0,0.17
-27.671111,27.236944,02-09-2013,0.0699999999999999,0.0,0.1699999999999999
-31.396,29.2651,02-09-2013,6.84,6.24,7.13
-31.554722,29.245556,02-09-2013,6.84,6.24,7.13
-25.73411,27.21422,03-09-2013,0.0,0.0,0.16
-27.398611,26.614722,03-09-2013,0.01,0.0,0.03
-29.160278,26.573333,03-09-2013,0.15,0.0,0.1699999999999999
-30.568333,29.422778,03-09-2013,4.13,0.78,4.63
-30.570833,29.150556,03-09-2013,4.13,0.78,4.63
-31.104278,29.399722,03-09-2013,6.0200000000000005,0.61,6.470000000000001
-25.45963889,28.26430556,03-09-2013,0.0,0.0,0.4
-28.338333,31.373611,03-09-2013,0.88,0.18,0.98
-27.495556,26.074722,03-09-2013,0.01,0.0,0.02
-29.161667,23.696389,04-09-2013,0.18,0.0,0.18
-27.01011111,26.69808333,04-09-2013,0.0,0.0,0.0
-25.81048333,27.90955222,04-09-2013,0.0,0.0,0.5700000000000001
-23.658056,31.05,04-09-2013,0.0,0.0,0.22
-25.49037,30.6986,04-09-2013,0.07,0.07,0.5800000000000001
-27.00222,28.76528,04-09-2013,0.01,0.01,0.36
-26.648056,27.089444,04-09-2013,0.0,0.0,0.0
-26.970278,27.211111,04-09-2013,0.0,0.0,0.03
-26.880278,26.965,04-09-2013,0.0,0.0,0.0
-27.273889,28.49,04-09-2013,0.03,0.02,0.67
-27.3,28.586944,04-09-2013,0.03,0.02,0.67
-26.98472222,26.63227778,04-09-2013,0.0,0.0,0.0
-29.033333,23.983333,04-09-2013,0.18,0.0,0.18
-30.336111,27.359444,04-09-2013,0.47,0.03,0.56
-29.615556,27.065278,04-09-2013,0.19,0.0,0.2
-31.031389,28.883333,04-09-2013,5.71,0.46,6.12
-30.86013889,29.07125,04-09-2013,6.19,0.75,6.62
-30.77586667,29.03221667,04-09-2013,5.71,0.46,6.12
-34.031944,22.053333,04-09-2013,10.95,0.61,11.3
-34.039722,22.133333,04-09-2013,10.95,0.61,11.3
-33.08883333,19.21878333,04-09-2013,70.42,4.68,74.52
-30.830556,26.921389,05-09-2013,0.53,0.0,0.54
-28.44555556,32.325,03-10-2013,10.65,2.42,18.99
-29.744167,29.905833,05-09-2013,3.28,0.96,3.35
-30.13573889,30.67422222,05-09-2013,5.06,2.21,5.359999999999999
-29.160278,26.573333,05-09-2013,0.15,0.0,0.1699999999999999
-30.679722,26.7125,05-09-2013,0.28,0.0,0.28
-30.160091,27.40124,05-09-2013,0.21,0.0,0.48
-34.02861,22.22222,05-09-2013,6.029999999999999,0.3,12.389999999999995
-24.058889,31.237222,06-09-2013,0.09,0.09,0.43
-27.573056,24.746389,06-09-2013,0.11,0.0,0.13
-31.000833,26.353056,06-09-2013,0.44,0.0,0.44
-29.803611,30.516111,06-09-2013,5.19,2.34,5.25
-28.735556,29.820556,09-09-2013,1.8,1.1800000000000002,2.0200000000000005
-26.73806,27.59194,09-09-2013,0.0,0.0,0.0
-26.45,28.085833,09-09-2013,0.0,0.0,0.0
-33.38056,19.30167,09-09-2013,5.35,1.5699999999999998,61.81000000000001
-32.502778,19.535833,09-09-2013,1.4200000000000002,0.3,59.26999999999999
-34.005833,22.351111,09-09-2013,2.47,2.17,14.289999999999996
-31.860278,18.6875,10-09-2013,0.38,0.04,21.29
-25.127778,27.628889,10-09-2013,0.0,0.0,0.0
-24.69514,27.40906,10-09-2013,0.0,0.0,0.0
-22.769722,30.886944,10-09-2013,0.18,0.15,0.18
-23.281,30.54305556,10-09-2013,0.06,0.01,0.06
-27.802778,28.768333,10-09-2013,0.29,0.29,0.29
-32.595833,19.009444,10-09-2013,1.12,0.24,22.610000000000003
-29.161667,23.696389,11-09-2013,0.01,0.01,0.18
-27.01011111,26.69808333,11-09-2013,0.08,0.08,0.08
-29.641944,30.6875,11-09-2013,9.78,8.84,12.23
-25.20639,27.558,11-09-2013,0.0,0.0,0.0
-27.363611,31.783333,11-09-2013,4.42,3.45,4.47
-26.970278,27.211111,11-09-2013,0.05,0.05,0.05
-26.880278,26.965,11-09-2013,0.08,0.08,0.08
-26.98472222,26.63227778,11-09-2013,0.08,0.08,0.08
-28.768056,20.720556,11-09-2013,0.0,0.0,0.18
-34.092222,21.295278,11-09-2013,2.5900000000000003,2.53,3.65
-33.13083,18.86278,11-09-2013,0.52,0.52,16.99
-33.7075,18.97444444,11-09-2013,1.39,1.37,27.35
-32.94583,18.33667,11-09-2013,0.84,0.82,10.96
-26.905,32.324722,12-09-2013,1.96,1.89,2.16
-27.602222,29.942778,12-09-2013,2.85,2.75,3.08
-33.31388889,19.07472222,12-09-2013,2.51,1.12,22.85
-26.98472222,26.63227778,13-09-2013,0.2199999999999999,0.21,0.2199999999999999
-27.902778,24.615556,13-09-2013,0.0,0.0,0.0
-25.99136,27.84208,16-09-2013,0.21,0.0,0.21
-26.03611,30.99778,16-09-2013,3.15,0.5800000000000001,3.5900000000000003
-26.45,28.085833,16-09-2013,0.57,0.25,0.57
-25.447222,30.711667,16-09-2013,1.73,0.45,2.05
-28.760833,17.730278,17-09-2013,1.83,1.12,1.83
-27.01011111,26.69808333,17-09-2013,0.21,0.0,0.2199999999999999
-25.73411,27.21422,17-09-2013,0.05,0.0,0.05
-27.00222,28.76528,17-09-2013,2.85,0.0,2.86
-26.648056,27.089444,17-09-2013,0.09,0.0,0.09
-26.970278,27.211111,17-09-2013,1.93,0.0,1.94
-26.880278,26.965,17-09-2013,0.21,0.0,0.2199999999999999
-26.98472222,26.63227778,17-09-2013,0.21,0.0,0.2199999999999999
-29.042222,24.6,17-09-2013,0.01,0.0,0.01
-29.028629,24.638389,17-09-2013,0.01,0.0,0.01
-29.033333,23.983333,17-09-2013,0.02,0.0,0.02
-25.45963889,28.26430556,17-09-2013,0.06,0.0,0.06
-25.57877778,29.12747222,17-09-2013,0.51,0.43,0.52
-28.760833,17.730278,18-09-2013,1.83,1.11,1.83
-29.161667,23.696389,18-09-2013,0.02,0.0,0.02
-25.81048333,27.90955222,18-09-2013,0.21,0.0,0.21
-25.398889,31.610556,18-09-2013,1.23,0.29,1.37
-27.935,26.126667,18-09-2013,0.08,0.0,0.55
-27.671111,27.236944,18-09-2013,4.79,0.0,4.88
-29.033333,23.983333,18-09-2013,0.02,0.0,0.02
-28.75,30.442778,19-09-2013,2.22,0.09,6.489999999999999
-27.38972222,26.46388889,19-09-2013,1.24,1.16,1.59
-34.250556,20.9925,19-09-2013,3.62,2.47,5.55
-29.744167,29.905833,20-09-2013,4.07,3.32,15.38
-27.671111,27.236944,20-09-2013,4.34,0.5,5.38
-27.573056,24.746389,20-09-2013,1.16,1.16,1.59
-28.760833,17.730278,23-09-2013,11.86,5.12,13.46
-29.380556,30.2775,23-09-2013,9.169999999999998,8.7,14.37
-33.818056,19.694722,23-09-2013,20.790000000000003,10.87,26.61
-34.065833,20.404167,24-09-2013,6.199999999999999,0.09,7.899999999999999
-24.670833,28.560833,24-09-2013,7.71,7.7,7.94
-25.681111,31.783333,24-09-2013,1.07,0.83,1.4900000000000002
-25.67386,31.57527,24-09-2013,1.07,0.83,1.4900000000000002
-28.747778,31.745833,24-09-2013,6.199999999999999,4.69,7.279999999999999
-29.140556,31.391944,25-09-2013,5.42,0.5,5.720000000000001
-25.127778,27.628889,25-09-2013,8.58,8.31,8.58
-24.69514,27.40906,25-09-2013,9.26,9.18,9.26
-27.937778,31.209444,25-09-2013,7.289999999999999,0.75,7.579999999999999
-28.404444,30.013056,25-09-2013,6.459999999999999,0.7000000000000001,6.739999999999999
-26.73806,27.59194,25-09-2013,3.64,3.42,3.74
-26.45,28.085833,25-09-2013,2.96,2.75,3.21
-33.501667,21.624167,25-09-2013,1.59,0.0,2.58
-27.01011111,26.69808333,26-09-2013,4.92,2.41,4.92
-22.225556,29.990556,26-09-2013,2.67,0.83,2.67
-25.436111,31.982222,26-09-2013,1.05,0.32,1.36
-25.20639,27.558,26-09-2013,8.59,1.0,8.59
-28.801278,31.955389,26-09-2013,5.18,0.41,5.44
-27.169444,29.233889,26-09-2013,5.180000000000001,2.11,5.2
-27.00222,28.76528,26-09-2013,4.09,1.72,4.09
-26.648056,27.089444,26-09-2013,5.16,1.85,5.16
-26.970278,27.211111,26-09-2013,2.94,1.52,2.94
-26.880278,26.965,26-09-2013,4.92,2.41,4.92
-28.141944,26.417778,26-09-2013,1.03,0.24,1.03
-28.058889,30.373611,26-09-2013,7.54,0.67,7.61
-26.861111,28.884722,27-09-2013,4.1,0.05,4.1
-27.902778,24.615556,27-09-2013,0.45,0.42,0.45
-25.99136,27.84208,30-09-2013,14.2,13.31,16.659999999999997
-29.7775,29.470833,30-09-2013,5.98,5.869999999999999,9.42
-29.987778,29.851667,30-09-2013,12.85,12.44,22.06
-29.744167,29.905833,30-09-2013,15.7,14.83,24.450000000000003
-26.45,28.085833,30-09-2013,3.5400000000000005,2.43,5.449999999999999
-31.396,29.2651,30-09-2013,3.56,3.35,6.970000000000001
-31.554722,29.245556,30-09-2013,3.56,3.35,6.970000000000001
-24.183889,30.823889,01-10-2013,22.48,21.95,39.900000000000006
-25.73411,27.21422,01-10-2013,47.54,47.53,51.04
-28.44555556,32.325,31-10-2013,41.07,25.76,67.66
-27.671111,27.236944,01-10-2013,1.26,0.03,3.56
-30.568333,29.422778,01-10-2013,4.56,2.49,9.02
-30.570833,29.150556,01-10-2013,4.56,2.49,9.02
-31.104278,29.399722,01-10-2013,4.06,1.0,6.33
-34.031944,22.053333,01-10-2013,0.16,0.01,3.6799999999999993
-34.005833,22.351111,01-10-2013,0.13,0.05,2.95
-25.45963889,28.26430556,01-10-2013,23.37,23.35,25.38
-28.068333,31.55,01-10-2013,10.66,9.81,17.44
-29.161667,23.696389,02-10-2013,0.11,0.0,0.11
-27.01011111,26.69808333,02-10-2013,2.02,0.07,6.130000000000001
-25.81048333,27.90955222,02-10-2013,13.329999999999998,13.29,16.659999999999997
-24.058889,31.237222,02-10-2013,7.81,7.54,9.3
-30.733889,29.828333,02-10-2013,12.18,0.45,19.57
-30.398056,30.601944,02-10-2013,13.989999999999998,1.02,21.17
-27.00222,28.76528,02-10-2013,2.45,2.37,6.5
-27.02314,28.59389,02-10-2013,2.45,2.37,6.5
-27.273889,28.49,02-10-2013,1.8,1.7,7.439999999999999
-27.3,28.586944,02-10-2013,1.8,1.7,7.439999999999999
-27.802778,28.768333,02-10-2013,1.86,1.61,4.379999999999999
-26.98472222,26.63227778,02-10-2013,2.02,0.07,6.130000000000001
-27.398611,26.614722,02-10-2013,3.43,0.02,6.22
-27.671111,27.236944,02-10-2013,1.26,0.03,3.21
-29.160278,26.573333,02-10-2013,0.29,0.0,0.62
-29.615556,27.065278,02-10-2013,0.37,0.0,0.75
-28.883333,27.89,02-10-2013,0.7,0.4399999999999999,2.36
-31.031389,28.883333,02-10-2013,2.58,0.28,4.94
-30.86013889,29.07125,02-10-2013,3.97,0.26,6.319999999999999
-30.77586667,29.03221667,02-10-2013,2.58,0.28,4.94
-34.039722,22.133333,02-10-2013,0.16,0.0,2.9599999999999995
-34.02861,22.22222,02-10-2013,0.13,0.01,2.29
-27.495556,26.074722,02-10-2013,5.41,0.0,8.42
-28.44555556,32.325,16-01-2014,7.8,2.77,9.55
-29.744167,29.905833,03-10-2013,14.85,0.17,21.14
-26.648056,27.089444,03-10-2013,3.18,1.1,7.689999999999999
-26.970278,27.211111,03-10-2013,1.04,0.13,3.7
-26.880278,26.965,03-10-2013,2.02,0.07,5.630000000000001
-27.3,28.586944,03-10-2013,1.8,0.23,7.21
-30.160091,27.40124,03-10-2013,1.04,0.0,1.35
-30.336111,27.359444,03-10-2013,0.6000000000000001,0.0,0.77
-29.615556,27.065278,03-10-2013,0.37,0.0,0.42
-30.830556,26.921389,04-10-2013,0.12,0.0,0.4
-30.679722,26.7125,04-10-2013,0.26,0.0,0.49
-29.803611,30.516111,04-10-2013,14.599999999999998,0.27,14.9
-26.73806,27.59194,07-10-2013,7.04,5.99,9.68
-26.45,28.085833,07-10-2013,8.94,8.299999999999999,10.8
-31.436944,20.474722,07-10-2013,0.0,0.0,0.8300000000000001
-29.1825,23.575556,07-10-2013,0.0,0.0,0.11
-33.38056,19.30167,07-10-2013,8.420000000000002,8.31,14.94
-32.502778,19.535833,07-10-2013,0.22,0.22,8.329999999999998
-31.860278,18.6875,08-10-2013,0.0,0.0,6.04
-25.127778,27.628889,08-10-2013,3.48,3.48,87.29
-24.69514,27.40906,08-10-2013,6.34,6.34,52.63
-22.769722,30.886944,08-10-2013,2.87,2.02,15.46
-28.735556,29.820556,08-10-2013,1.49,1.4800000000000002,12.099999999999998
-27.169444,29.233889,08-10-2013,14.11,14.089999999999998,17.94
-26.861111,28.884722,08-10-2013,14.52,14.52,16.970000000000002
-27.00222,28.76528,08-10-2013,14.52,14.52,16.970000000000002
-34.092222,21.295278,08-10-2013,18.62,14.81,18.75
-33.13083,18.86278,08-10-2013,0.54,0.53,10.279999999999998
-32.94583,18.33667,08-10-2013,0.6900000000000001,0.29,6.49
-29.161667,23.696389,09-10-2013,0.0,0.0,0.07
-29.641944,30.6875,09-10-2013,2.9799999999999995,2.76,17.869999999999997
-25.20639,27.558,09-10-2013,3.48,3.48,87.28000000000002
-26.905,32.324722,09-10-2013,1.4500000000000002,1.34,9.12
-27.602222,29.942778,09-10-2013,4.83,4.83,14.420000000000002
-33.7075,18.97444444,09-10-2013,2.36,0.05,9.05
-23.658056,31.05,10-10-2013,2.47,2.08,9.909999999999998
-27.363611,31.783333,10-10-2013,4.14,2.73,11.46
-26.970278,27.211111,10-10-2013,8.33,8.33,8.74
-33.31388889,19.07472222,10-10-2013,8.430000000000001,0.08,8.540000000000001
-27.01011111,26.69808333,11-10-2013,2.32,0.03,2.39
-26.648056,27.089444,11-10-2013,2.66,0.29,5.35
-26.880278,26.965,11-10-2013,2.32,0.03,2.39
-26.98472222,26.63227778,11-10-2013,2.32,0.03,2.39
-27.902778,24.615556,11-10-2013,0.02,0.02,0.02
-26.861111,28.884722,13-10-2013,14.59,0.07,14.59
-25.99136,27.84208,14-10-2013,8.24,0.65,8.280000000000001
-26.45,28.085833,14-10-2013,9.109999999999998,0.13,9.119999999999996
-27.01011111,26.69808333,15-10-2013,0.03,0.0,2.32
-25.73411,27.21422,15-10-2013,1.9,0.01,4.43
-24.99328,30.81444,15-10-2013,11.07,2.48,15.85
-27.5275,30.858056,15-10-2013,7.15,5.87,10.96
-26.861111,28.884722,15-10-2013,1.99,1.22,15.78
-27.00222,28.76528,15-10-2013,1.99,1.22,15.78
-26.648056,27.089444,15-10-2013,0.29,0.0,2.66
-26.970278,27.211111,15-10-2013,0.02,0.0,8.33
-26.880278,26.965,15-10-2013,0.03,0.0,2.32
-26.98472222,26.63227778,15-10-2013,0.03,0.0,2.32
-25.45963889,28.26430556,15-10-2013,3.1299999999999994,0.83,6.62
-29.161667,23.696389,16-10-2013,0.0,0.0,0.0
-25.81048333,27.90955222,16-10-2013,1.4500000000000002,1.29,8.96
-24.670833,28.560833,16-10-2013,6.42,2.99,14.26
-28.75,30.442778,16-10-2013,4.79,3.71,6.18
-29.161667,30.629722,16-10-2013,9.58,6.37,12.11
-29.160278,26.573333,16-10-2013,0.0699999999999999,0.0699999999999999,0.19
-29.033333,23.983333,16-10-2013,0.0,0.0,0.0
-28.768056,20.720556,16-10-2013,0.47,0.0,0.47
-29.161667,23.696389,17-10-2013,0.0,0.0,0.0
-29.744167,29.905833,17-10-2013,26.06,15.74,29.39
-27.671111,27.236944,17-10-2013,2.7,2.7,7.35
-34.250556,20.9925,17-10-2013,7.1,0.39,12.73
-29.380556,30.2775,21-10-2013,72.07,56.33,82.39
-33.818056,19.694722,21-10-2013,21.770000000000003,21.36,30.020000000000003
-27.01011111,26.69808333,22-10-2013,25.23,19.78,25.26
-34.065833,20.404167,22-10-2013,18.91,17.75,26.32
-25.127778,27.628889,22-10-2013,15.9,15.88,15.97
-25.20639,27.558,22-10-2013,15.9,15.88,15.97
-24.69514,27.40906,22-10-2013,9.22,9.22,9.49
-26.648056,27.089444,22-10-2013,16.68,11.59,16.75
-26.970278,27.211111,22-10-2013,28.33,24.590000000000003,28.33
-26.880278,26.965,22-10-2013,25.23,19.78,25.26
-26.73806,27.59194,22-10-2013,24.01,20.55,24.020000000000003
-26.45,28.085833,22-10-2013,28.8,26.79,28.94
-26.98472222,26.63227778,22-10-2013,25.23,19.78,25.26
-28.141944,26.417778,22-10-2013,27.940000000000005,25.76,27.96
-29.042222,24.6,22-10-2013,4.3100000000000005,4.3100000000000005,4.3100000000000005
-29.028629,24.638389,22-10-2013,4.3100000000000005,4.3100000000000005,4.3100000000000005
-33.501667,21.624167,22-10-2013,19.65,18.5,26.5
-34.075556,20.145556,22-10-2013,21.97,20.77,30.23
-28.760833,17.730278,23-10-2013,0.32,0.14,2.8800000000000003
-29.161667,23.696389,23-10-2013,3.44,3.09,3.44
-29.140556,31.391944,23-10-2013,39.830000000000005,14.68,46.26
-28.801278,31.955389,23-10-2013,36.3,13.160000000000002,42.45
-27.169444,29.233889,23-10-2013,42.8,27.0,46.46
-26.861111,28.884722,23-10-2013,43.17,26.65,44.39
-27.00222,28.76528,23-10-2013,43.17,26.65,44.39
-26.970278,27.211111,23-10-2013,28.4,23.83,28.4
-27.38972222,26.46388889,23-10-2013,32.510000000000005,28.04,32.510000000000005
-26.98472222,26.63227778,23-10-2013,25.27,19.62,25.27
-27.398611,26.614722,23-10-2013,36.15,28.750000000000004,36.15
-27.671111,27.236944,23-10-2013,38.47,35.129999999999995,38.47
-34.405833,19.600556,23-10-2013,12.010000000000002,10.78,18.95
-28.058889,30.373611,23-10-2013,38.37,21.18,42.38
-33.897778,20.012778,23-10-2013,25.380000000000003,23.93,33.65
-28.747778,31.745833,24-10-2013,41.1,8.709999999999999,47.97
-27.5275,30.858056,24-10-2013,39.0,20.34,45.58
-28.116667,26.725278,24-10-2013,33.07,10.47,37.57999999999999
-34.329722,18.990278,24-10-2013,6.78,3.81,12.48
-27.573056,24.746389,25-10-2013,21.540000000000003,4.9,21.540000000000003
-25.99136,27.84208,28-10-2013,37.36000000000001,15.05,51.71000000000001
-29.7775,29.470833,28-10-2013,67.82,54.81,111.93
-29.987778,29.851667,28-10-2013,143.71,136.17000000000002,242.38
-29.744167,29.905833,28-10-2013,82.12,69.77000000000001,144.89
-26.45,28.085833,28-10-2013,32.39,16.0,45.31
-27.01011111,26.69808333,29-10-2013,16.439999999999998,11.74,36.28999999999999
-25.73411,27.21422,29-10-2013,14.13,13.08,31.770000000000003
-30.733889,29.828333,29-10-2013,158.49,137.23,265.64
-27.00222,28.76528,29-10-2013,29.0,21.55,65.35000000000001
-26.648056,27.089444,29-10-2013,15.03,11.15,26.920000000000005
-26.970278,27.211111,29-10-2013,20.62,14.53,44.79000000000001
-26.880278,26.965,29-10-2013,16.439999999999998,11.74,36.28999999999999
-27.802778,28.768333,29-10-2013,19.68,13.96,51.24000000000001
-26.98472222,26.63227778,29-10-2013,16.439999999999998,11.74,36.28999999999999
-25.45963889,28.26430556,29-10-2013,16.68,15.43,43.27
-28.338333,31.373611,29-10-2013,52.45,49.150000000000006,97.41
-28.068333,31.55,29-10-2013,59.3,53.81,101.99
-25.81048333,27.90955222,30-10-2013,26.580000000000005,19.75,61.45
